"index","pe","weight","avg"
1938,5,5,1
1939,5,5,1
194,4,4,1
1940,5,5,1
1941,11,11,1
1942,5,5,1
1943,8,8,1
1944,6,6,1
1945,5,5,1
1946,5,5,1
1947,5,5,1
1948,5,5,1
1949,5,5,1
195,1,1,1
1950,5,5,1
1951,5,5,1
1952,5,5,1
1953,5,5,1
1954,5,5,1
1955,5,5,1
1956,7,7,1
1957,5,5,1
1958,5,5,1
1959,5,5,1
196,1,1,1
1960,5,5,1
1961,5,5,1
1962,5,5,1
1963,5,5,1
1964,5,5,1
1965,5,5,1
1966,5,5,1
1967,5,5,1
1968,5,5,1
1969,5,5,1
197,1,1,1
1970,5,5,1
1971,5,5,1
1972,12,12,1
1973,5,5,1
1974,5,5,1
1975,5,5,1
1976,5,5,1
1977,5,5,1
1978,7,7,1
1979,6,6,1
198,1,1,1
1980,5,5,1
1981,5,5,1
1982,5,5,1
1983,5,5,1
1984,5,5,1
1985,6,6,1
1986,6,6,1
1987,6,6,1
1988,5,5,1
1989,5,5,1
199,1,1,1
1990,7,7,1
1991,5,5,1
1992,5,5,1
1993,5,5,1
1994,5,5,1
1995,5,5,1
1996,5,5,1
1997,6,6,1
1998,6,6,1
1999,5,5,1
200,1,1,1
2000,5,5,1
2001,5,5,1
2002,12,12,1
2003,5,5,1
2004,5,5,1
2005,5,5,1
2006,5,5,1
2007,6,6,1
2008,5,5,1
2009,5,5,1
201,1,1,1
2010,8,8,1
2011,5,5,1
2012,5,5,1
2013,5,5,1
2014,5,5,1
2015,5,5,1
2016,5,5,1
2017,5,5,1
2018,5,5,1
2019,5,5,1
202,1,1,1
2020,5,5,1
2021,5,5,1
2022,5,5,1
2023,5,5,1
2024,6,6,1
2025,5,5,1
2026,5,5,1
2027,6,6,1
2028,5,5,1
2029,5,5,1
203,1,1,1
2030,5,5,1
2031,7,7,1
2032,5,5,1
2033,16,16,1
2034,5,5,1
2035,5,5,1
2036,6,6,1
2037,5,5,1
2038,5,5,1
2039,5,5,1
204,3,3,1
2040,5,5,1
2041,5,5,1
2042,5,5,1
2043,6,6,1
2044,7,7,1
2045,5,5,1
2046,5,5,1
2047,6,6,1
2048,5,5,1
2049,5,5,1
205,1,1,1
2050,5,5,1
2051,5,5,1
2052,5,5,1
2053,5,5,1
2054,5,5,1
2055,5,5,1
2056,5,5,1
2057,7,7,1
2058,7,7,1
2059,5,5,1
206,1,1,1
2060,5,5,1
2061,5,5,1
2062,5,5,1
2063,5,5,1
2064,5,5,1
2065,5,5,1
2066,5,5,1
2067,5,5,1
2068,5,5,1
2069,5,5,1
207,1,1,1
2070,5,5,1
2071,5,5,1
2072,5,5,1
2073,5,5,1
2074,5,5,1
2075,5,5,1
2076,5,5,1
2077,5,5,1
2078,5,5,1
2079,5,5,1
208,4,4,1
2080,5,5,1
2081,5,5,1
2082,5,5,1
2083,5,5,1
2084,8,8,1
2085,28,28,1
2086,3,3,1
2087,3,3,1
2088,3,3,1
2089,3,3,1
209,3,3,1
2090,3,3,1
2091,3,3,1
2092,3,3,1
2093,3,3,1
2094,3,3,1
2095,3,3,1
2096,3,3,1
2097,3,3,1
2098,3,3,1
2099,3,3,1
210,1,1,1
2100,3,3,1
2101,3,3,1
2102,3,3,1
2103,3,3,1
2104,3,3,1
2105,3,3,1
2106,3,3,1
2107,3,3,1
2108,3,3,1
2109,3,3,1
211,1,1,1
2110,3,3,1
2111,5,5,1
2112,3,3,1
2113,3,3,1
2114,3,3,1
2115,3,3,1
2116,3,3,1
2117,6,6,1
2118,3,3,1
2119,3,3,1
212,1,1,1
2120,3,3,1
2121,3,3,1
2122,3,3,1
2123,3,3,1
2124,3,3,1
2125,3,3,1
2126,3,3,1
2127,3,3,1
2128,3,3,1
2129,3,3,1
213,1,1,1
2130,3,3,1
2131,5,5,1
2132,3,3,1
2133,3,3,1
2134,3,3,1
2135,6,6,1
2136,3,3,1
2137,3,3,1
2138,3,3,1
2139,3,3,1
214,1,1,1
2140,5,5,1
2141,3,3,1
2142,3,3,1
2143,3,3,1
2144,3,3,1
2145,3,3,1
2146,3,3,1
2147,3,3,1
2148,3,3,1
2149,3,3,1
215,1,1,1
2150,3,3,1
2151,3,3,1
2152,3,3,1
2153,3,3,1
2154,3,3,1
2155,5,5,1
2156,11,11,1
2157,9,9,1
2158,3,3,1
2159,14,14,1
216,1,1,1
2160,4,4,1
2161,3,3,1
2162,3,3,1
2163,3,3,1
2164,3,3,1
2165,3,3,1
2166,3,3,1
2167,3,3,1
2168,3,3,1
2169,3,3,1
217,1,1,1
2170,3,3,1
2171,7,7,1
2172,4,4,1
2173,4,4,1
2174,4,4,1
2175,4,4,1
2176,15,15,1
2177,4,4,1
2178,4,4,1
2179,4,4,1
218,1,1,1
2180,15,15,1
2181,4,4,1
2182,8,8,1
2183,4,4,1
2184,4,4,1
2185,4,4,1
2186,4,4,1
2187,4,4,1
2188,4,4,1
2189,4,4,1
219,8,8,1
2190,4,4,1
2191,6,6,1
2192,4,4,1
2193,4,4,1
2194,4,4,1
2195,4,4,1
2196,4,4,1
2197,4,4,1
2198,4,4,1
2199,10,10,1
220,1,1,1
2200,15,15,1
2201,4,4,1
2202,4,4,1
2203,4,4,1
2204,5,5,1
2205,4,4,1
2206,4,4,1
2207,4,4,1
2208,4,4,1
2209,5,5,1
221,2,2,1
2210,5,5,1
2211,4,4,1
2212,4,4,1
2213,4,4,1
2214,4,4,1
2215,4,4,1
2216,4,4,1
2217,4,4,1
2218,5,5,1
2219,1,1,1
222,1,1,1
2220,1,1,1
2221,2,2,1
2222,1,1,1
2223,1,1,1
2224,1,1,1
2225,1,1,1
2226,1,1,1
2227,1,1,1
2228,1,1,1
2229,1,1,1
223,1,1,1
2230,1,1,1
2231,1,1,1
2232,1,1,1
2233,1,1,1
2234,1,1,1
2235,1,1,1
2236,1,1,1
2237,4,4,1
2238,1,1,1
2239,1,1,1
224,1,1,1
2240,1,1,1
2241,1,1,1
2242,1,1,1
2243,1,1,1
2244,1,1,1
2245,1,1,1
2246,1,1,1
2247,1,1,1
2248,1,1,1
2249,1,1,1
225,1,1,1
2250,1,1,1
2251,1,1,1
2252,1,1,1
2253,1,1,1
2254,1,1,1
2255,1,1,1
2256,1,1,1
2257,1,1,1
2258,1,1,1
2259,1,1,1
226,3,3,1
2260,1,1,1
2261,1,1,1
2262,1,1,1
2263,1,1,1
2264,8,8,1
2265,4,4,1
2266,1,1,1
2267,1,1,1
2268,1,1,1
2269,1,1,1
227,1,1,1
2270,1,1,1
2271,1,1,1
2272,1,1,1
2273,1,1,1
2274,1,1,1
2275,1,1,1
2276,1,1,1
2277,1,1,1
2278,1,1,1
2279,1,1,1
228,1,1,1
2280,1,1,1
2281,1,1,1
2282,1,1,1
2283,1,1,1
2284,1,1,1
2285,1,1,1
2286,7,7,1
2287,1,1,1
2288,1,1,1
2289,1,1,1
229,1,1,1
2290,1,1,1
2291,1,1,1
2292,1,1,1
2293,2,2,1
2294,2,2,1
2295,2,2,1
2296,2,2,1
2297,2,2,1
2298,2,2,1
2299,2,2,1
230,1,1,1
2300,2,2,1
2301,2,2,1
2302,2,2,1
2303,2,2,1
2304,2,2,1
2305,2,2,1
2306,2,2,1
2307,2,2,1
2308,2,2,1
2309,2,2,1
231,8,9,1.125
2310,2,2,1
2311,2,2,1
2312,2,2,1
2313,10,10,1
2314,2,2,1
2315,2,2,1
2316,2,2,1
2317,2,2,1
2318,2,2,1
2319,4,4,1
2320,4,4,1
2321,2,2,1
2322,2,2,1
2323,12,12,1
2324,2,2,1
2325,2,2,1
2326,2,2,1
2327,10,10,1
2328,2,2,1
2329,2,2,1
2330,2,2,1
2331,2,2,1
2332,2,2,1
2333,2,2,1
2334,2,2,1
2335,2,2,1
2336,2,2,1
2337,2,2,1
2338,2,2,1
2339,2,2,1
2340,2,2,1
2341,2,2,1
2342,2,2,1
2343,2,2,1
2344,2,2,1
2345,2,2,1
2346,2,2,1
2347,2,2,1
2348,2,2,1
2349,2,2,1
2350,2,2,1
2351,2,2,1
2352,2,2,1
2353,2,2,1
2354,2,2,1
2355,2,2,1
2356,2,2,1
2357,2,2,1
2358,2,2,1
2359,2,2,1
2360,2,2,1
2361,2,2,1
2362,2,2,1
2363,2,2,1
2364,2,2,1
2365,2,2,1
2366,2,2,1
2367,12,12,1
2368,2,2,1
2369,2,2,1
2370,3,3,1
2371,3,3,1
2372,3,3,1
2373,3,3,1
2374,3,3,1
2375,3,3,1
2376,3,3,1
2377,3,3,1
2378,3,3,1
2379,3,3,1
2380,3,3,1
2381,3,3,1
2382,3,3,1
2383,4,4,1
2384,3,3,1
2385,3,3,1
2386,3,3,1
2387,3,3,1
2388,3,3,1
2389,3,3,1
2390,3,3,1
2391,3,3,1
2392,3,3,1
2393,3,3,1
2394,3,3,1
2395,3,3,1
2396,3,3,1
2397,3,3,1
2398,3,3,1
2399,3,3,1
2400,3,3,1
2401,3,3,1
2402,4,4,1
2403,3,3,1
2404,3,3,1
2405,3,3,1
2406,3,3,1
2407,3,3,1
2408,3,3,1
2409,3,3,1
2410,3,3,1
2411,4,4,1
2412,3,3,1
2413,4,4,1
2414,3,3,1
2415,3,3,1
2416,3,3,1
2417,3,3,1
2418,9,9,1
2419,4,4,1
2420,2,2,1
2421,3,3,1
2422,2,2,1
2423,2,2,1
2424,2,2,1
2425,3,3,1
2426,2,2,1
2427,2,2,1
2428,2,2,1
2429,2,2,1
2430,2,2,1
2431,2,2,1
2432,2,2,1
2433,8,8,1
2434,2,2,1
2435,2,2,1
2436,2,2,1
2437,2,2,1
2438,2,2,1
2439,2,2,1
2440,2,2,1
2441,2,2,1
2442,2,2,1
2443,5,5,1
2444,2,2,1
2445,2,2,1
2446,8,8,1
2447,2,2,1
2448,2,2,1
2449,2,2,1
245,5,5,1
2450,2,2,1
2451,2,2,1
2452,2,2,1
2453,2,2,1
2454,2,2,1
2455,2,2,1
2456,3,3,1
2457,2,2,1
2458,2,2,1
2459,2,2,1
2460,2,2,1
2461,2,2,1
2462,2,2,1
2463,2,2,1
2464,2,2,1
2465,2,2,1
2466,2,2,1
2467,2,2,1
2468,2,2,1
2469,2,2,1
